selected_skills_count,total_questions,total_correct,accuracy_pct,avg_time_sec,overall_score,math_score,logic_score,aptitude_score,problem_score,target_score
4,20,16,80.0,30.32,81.5,65.0,82.2,92.3,77.75,83.2
4,20,16,80.0,31.67,78.5,96.0,71.0,70.8,85.85,78.4
4,20,11,55.0,42.14,55.25,82.0,28.6,39.8,63.05,57.2
4,20,17,85.0,29.54,83.25,79.0,76.0,73.6,93.05,84.6
4,20,14,70.0,27.16,70.75,76.0,53.4,48.4,93.45,72.2
4,20,16,80.0,26.11,79.75,69.0,83.0,76.5,89.65,79.4
4,20,14,70.0,39.62,67.5,67.0,86.4,74.3,67.4,69.6
4,20,14,70.0,34.82,71.5,71.0,68.4,57.4,85.85,72.8
4,20,15,75.0,32.69,76.25,30.0,90.4,99.7,67.35,76.6
4,20,13,65.0,37.08,66.5,50.0,64.6,81.8,58.45,68.8
4,20,13,65.0,33.09,64.25,39.0,81.0,82.0,61.8,67.0
4,20,11,55.0,37.02,55.5,32.0,67.4,66.8,56.75,57.4
4,20,11,55.0,42.59,54.25,39.0,63.0,52.9,62.35,56.4
4,20,16,80.0,29.88,82.5,83.0,71.6,69.7,93.6,84.0
4,20,14,70.0,31.17,68.5,65.0,61.0,68.8,72.3,70.4
4,20,15,75.0,32.69,76.25,80.0,69.2,66.6,85.8,76.6
4,20,10,50.0,39.5,50.0,40.0,54.6,62.3,47.9,53.0
4,20,14,70.0,36.29,68.25,27.0,88.0,92.8,59.85,70.2
4,20,12,60.0,40.67,58.5,92.0,50.6,41.2,72.75,59.8
4,20,15,75.0,29.26,72.75,44.0,76.2,82.4,73.15,73.8
4,20,15,75.0,33.81,73.75,49.0,70.4,66.9,83.2,74.6
4,20,12,60.0,42.1,62.0,29.0,66.8,63.2,63.65,62.6
4,20,16,80.0,31.9,78.0,91.0,70.2,62.1,91.95,78.0
4,20,15,75.0,33.14,75.25,68.0,68.2,67.2,83.95,75.8
4,20,17,85.0,24.42,83.5,61.0,86.0,88.8,86.85,84.8
4,20,12,60.0,33.88,62.5,34.0,65.2,61.8,70.9,65.6
4,20,12,60.0,39.55,61.0,90.0,58.0,58.8,64.8,61.8
4,20,14,70.0,27.95,69.0,89.0,54.6,60.2,81.2,70.8
4,20,13,65.0,37.41,65.75,66.0,60.8,79.8,57.2,68.2
4,20,15,75.0,26.15,73.0,56.0,72.4,69.2,86.5,74.0
4,20,13,65.0,37.97,64.5,36.0,84.2,80.8,62.15,67.2
4,20,13,65.0,36.96,66.75,77.0,64.0,54.9,79.0,69.0
4,20,18,90.0,26.5,90.0,100.0,83.2,85.3,95.45,90.0
4,20,12,60.0,40.22,59.5,43.0,64.8,67.7,59.1,60.6
4,20,15,75.0,37.15,73.0,80.0,67.2,74.4,70.0,74.0
4,20,14,70.0,37.49,72.25,84.0,55.6,58.9,77.75,73.4
4,20,13,65.0,41.54,63.25,75.0,58.4,72.5,54.1,66.2
4,20,16,80.0,25.89,80.25,82.0,80.8,82.5,84.55,82.2
4,20,14,70.0,31.51,67.75,85.0,66.4,58.7,79.9,69.8
4,20,15,75.0,32.24,77.25,63.0,73.0,70.9,85.65,77.4
4,20,14,70.0,26.49,72.25,48.0,90.4,89.5,74.55,73.4
4,20,15,75.0,36.81,73.75,44.0,73.0,74.1,74.4,74.6
4,20,12,60.0,40.22,59.5,45.0,54.6,50.1,70.15,60.6
4,20,14,70.0,30.72,69.5,71.0,68.6,67.6,76.7,71.2
4,20,14,70.0,38.95,69.0,72.0,83.2,78.7,65.15,70.8
4,20,12,60.0,40.67,58.5,54.0,54.2,51.6,66.95,59.8
4,20,15,75.0,34.04,73.25,85.0,66.0,55.4,88.95,74.2
4,20,15,75.0,33.48,74.5,75.0,70.8,81.8,71.65,75.2
4,20,16,80.0,32.12,77.5,79.0,71.2,78.8,78.65,77.6
4,20,16,80.0,33.89,80.25,54.0,87.2,99.7,67.75,82.2
4,20,14,70.0,38.61,69.75,100.0,67.6,74.4,64.3,71.4
4,20,11,55.0,45.7,54.0,58.0,41.6,57.0,48.0,56.2
4,20,13,65.0,37.52,65.5,70.0,62.8,59.8,73.1,68.0
4,20,14,70.0,34.49,72.25,79.0,64.0,67.7,77.3,73.4
4,20,12,60.0,31.1,62.0,48.0,78.4,64.1,75.45,62.6
4,20,15,75.0,35.35,77.0,94.0,69.8,55.2,91.65,77.2
4,20,13,65.0,39.74,67.25,47.0,78.2,68.3,70.25,69.4
4,20,17,85.0,29.42,83.5,57.0,95.2,96.7,81.3,84.8
4,20,17,85.0,29.65,83.0,82.0,77.0,89.5,80.2,84.4
4,20,14,70.0,37.6,72.0,63.0,79.2,81.2,67.05,73.2
4,20,13,65.0,40.86,64.75,70.0,65.6,48.3,77.85,67.4
4,20,11,55.0,42.02,55.5,45.0,54.0,51.7,62.5,57.4
4,20,16,80.0,34.56,78.75,59.0,80.6,88.6,72.2,78.6
4,20,13,65.0,38.42,63.5,46.0,74.0,71.5,64.75,66.4
4,20,14,70.0,39.29,68.25,66.0,66.4,66.7,69.05,70.2
4,20,16,80.0,32.88,82.5,100.0,64.0,72.0,85.0,84.0
4,20,12,60.0,41.12,57.5,49.0,58.2,57.4,62.1,59.0
4,20,14,70.0,28.06,68.75,50.0,79.4,90.4,65.25,70.6
4,20,17,85.0,29.54,83.25,86.0,92.4,89.8,84.5,84.6
4,20,15,75.0,35.69,76.25,55.0,72.4,70.0,80.95,76.6
4,20,12,60.0,32.22,59.5,53.0,62.0,65.1,66.0,60.6
4,20,12,60.0,39.33,61.5,27.0,77.4,68.0,66.1,62.2
4,20,12,60.0,34.55,61.0,40.0,59.4,70.2,60.05,61.8
4,20,13,65.0,37.75,65.0,89.0,50.4,54.3,72.5,67.6
4,20,13,65.0,28.85,67.0,65.0,77.8,74.8,73.9,69.2
4,20,13,65.0,38.65,63.0,37.0,66.0,66.0,66.45,66.0
4,20,14,70.0,37.6,72.0,63.0,64.2,66.1,74.85,73.2
4,20,11,55.0,43.04,53.25,64.0,51.8,49.2,59.65,55.6
4,20,12,60.0,39.33,61.5,57.0,53.6,48.8,73.55,62.2
4,20,18,90.0,26.84,89.25,98.0,87.0,84.7,95.9,89.4
4,20,16,80.0,34.9,78.0,71.0,70.2,66.4,85.3,78.0
4,20,12,60.0,40.67,58.5,69.0,45.4,52.0,63.6,59.8
4,20,16,80.0,23.0,80.0,85.0,80.4,79.9,90.0,82.0
4,20,13,65.0,28.74,67.25,32.0,67.0,72.7,74.2,69.4
4,20,15,75.0,26.04,73.25,37.0,86.6,80.7,82.45,74.2
4,20,14,70.0,39.29,68.25,71.0,77.2,69.0,70.05,70.2
4,20,10,50.0,43.71,51.75,54.0,41.6,50.4,53.9,54.4
4,20,16,80.0,23.45,79.0,63.0,80.0,75.4,92.75,78.8
4,20,14,70.0,35.61,69.75,52.0,60.4,63.6,76.7,71.4
4,20,13,65.0,29.64,65.25,38.0,75.0,91.4,58.25,67.8
4,20,15,75.0,28.36,74.75,78.0,77.6,91.4,68.2,75.4
4,20,13,65.0,29.41,65.75,68.0,66.0,61.7,78.95,68.2
4,20,15,75.0,25.7,74.0,54.0,92.4,78.1,86.65,74.8
4,20,16,80.0,31.0,80.0,70.0,78.6,88.3,77.4,82.0
4,20,14,70.0,35.72,69.5,27.0,83.6,77.2,72.95,71.2
4,20,14,70.0,27.39,70.25,61.0,76.4,88.6,67.75,71.8
4,20,14,70.0,38.27,70.5,80.0,67.2,79.9,61.75,72.0
4,20,13,65.0,29.41,65.75,56.0,69.0,62.2,79.85,68.2
4,20,17,85.0,28.07,86.5,79.0,91.2,88.2,90.75,87.2
4,20,12,60.0,43.22,59.5,64.0,63.8,63.0,57.75,60.6
4,20,15,75.0,29.15,73.0,45.0,72.8,79.0,75.25,74.0
4,20,13,65.0,29.75,65.0,37.0,71.8,71.7,72.65,67.6
4,20,15,75.0,35.35,77.0,81.0,69.2,68.9,81.1,77.2
4,20,15,75.0,33.25,75.0,48.0,83.2,77.8,80.1,75.6
4,20,12,60.0,40.11,59.75,41.0,62.0,60.5,64.5,60.8
4,20,15,75.0,35.35,77.0,68.0,76.2,73.5,79.9,77.2
4,20,16,80.0,33.55,81.0,74.0,83.0,81.6,81.35,82.8
4,20,16,80.0,35.01,77.75,51.0,81.4,82.4,76.1,77.8
4,20,13,65.0,40.3,66.0,50.0,69.2,93.9,45.35,68.4
4,20,15,75.0,36.92,73.5,65.0,83.6,75.7,74.9,74.4
4,20,13,65.0,41.31,63.75,35.0,76.6,67.2,65.7,66.6
4,20,15,75.0,36.59,74.25,63.0,83.2,91.1,63.8,75.0
4,20,16,80.0,31.0,80.0,88.0,89.8,72.8,92.15,82.0
4,20,14,70.0,27.05,71.0,78.0,64.6,61.8,86.25,72.4
4,20,12,60.0,34.1,62.0,41.0,61.0,58.0,71.7,62.6
4,20,16,80.0,35.12,77.5,79.0,81.4,82.2,74.8,77.6
4,20,15,75.0,34.15,73.0,56.0,69.4,72.3,77.2,74.0
4,20,14,70.0,38.39,70.25,71.0,76.4,90.7,55.7,71.8
4,20,17,85.0,28.07,86.5,83.0,91.2,95.5,84.8,87.2
4,20,11,55.0,34.02,55.5,27.0,64.2,65.6,61.0,57.4
4,20,14,70.0,36.62,67.5,71.0,56.2,67.7,68.05,69.6
4,20,16,80.0,32.01,77.75,66.0,77.4,75.8,83.65,77.8
4,20,12,60.0,31.33,61.5,71.0,36.0,51.0,72.35,62.2
4,20,16,80.0,22.89,80.25,76.0,84.0,95.5,79.35,82.2
4,20,15,75.0,25.36,74.75,57.0,74.2,72.2,87.3,75.4
4,20,14,70.0,26.49,72.25,73.0,69.8,66.0,86.5,73.4
4,20,11,55.0,45.81,53.75,29.0,61.4,75.2,39.8,56.0
4,20,13,65.0,36.74,67.25,100.0,40.6,39.8,84.35,69.4
4,20,15,75.0,28.14,75.25,55.0,84.2,94.8,69.0,75.8
4,20,11,55.0,41.24,57.25,35.0,57.6,67.7,53.9,58.8
4,20,14,70.0,29.71,71.75,81.0,64.8,52.3,90.9,73.0
4,20,15,75.0,26.26,72.75,55.0,74.0,81.6,76.75,73.8
4,20,16,80.0,31.0,80.0,66.0,77.8,83.3,81.3,82.0
4,20,17,85.0,20.3,86.0,67.0,90.8,91.5,93.7,86.8
4,20,11,55.0,33.69,56.25,72.0,52.6,39.6,77.85,58.0
4,20,16,80.0,31.56,78.75,57.0,82.6,80.9,82.95,78.6
4,20,14,70.0,36.51,67.75,90.0,47.4,65.5,67.0,69.8
4,20,12,60.0,32.22,59.5,35.0,72.8,70.9,65.1,60.6
4,20,15,75.0,33.59,74.25,82.0,74.4,69.9,81.45,75.0
4,20,13,65.0,37.86,64.75,71.0,70.4,56.3,76.8,67.4
4,20,14,70.0,38.05,71.0,67.0,63.8,67.4,72.0,72.4
4,20,17,85.0,29.09,84.25,87.0,80.4,84.4,86.95,85.4
4,20,13,65.0,29.19,66.25,70.0,64.0,68.3,73.85,68.6
4,20,13,65.0,30.09,64.25,73.0,44.4,49.1,80.4,67.0
4,20,12,60.0,32.45,59.0,27.0,53.8,41.9,82.35,60.2
4,20,12,60.0,39.21,61.75,34.0,67.8,59.8,70.05,62.4
4,20,10,50.0,44.27,50.5,50.0,52.2,63.4,44.75,53.4
4,20,15,75.0,33.48,74.5,77.0,86.4,86.5,72.2,75.2
4,20,11,55.0,36.69,56.25,53.0,45.0,62.9,53.95,58.0
4,20,14,70.0,34.82,71.5,31.0,79.8,92.3,62.85,72.8
4,20,15,75.0,33.92,73.5,88.0,49.2,45.3,92.55,74.4
4,20,14,70.0,26.82,71.5,88.0,64.4,55.3,91.75,72.8
4,20,14,70.0,30.95,69.0,69.0,63.4,61.3,79.55,70.8
4,20,16,80.0,26.79,78.25,43.0,91.0,93.5,77.05,78.2
4,20,12,60.0,42.44,61.25,50.0,58.8,62.0,60.4,62.0
4,20,16,80.0,32.01,77.75,79.0,70.8,72.6,83.85,77.8
4,20,11,55.0,42.59,54.25,28.0,58.4,40.1,71.65,56.4
4,20,14,70.0,37.94,71.25,44.0,72.6,69.7,73.9,72.6
4,20,17,85.0,29.2,84.0,77.0,78.0,80.4,89.45,85.2
4,20,13,65.0,30.42,63.5,88.0,44.6,61.4,68.95,66.4
4,20,17,85.0,21.2,84.0,75.0,88.0,85.4,94.35,85.2
4,20,14,70.0,29.6,72.0,76.0,68.0,84.0,67.2,73.2
4,20,14,70.0,34.49,72.25,81.0,70.0,69.4,77.55,73.4
4,20,15,75.0,32.46,76.75,73.0,72.2,91.7,67.75,77.0
4,20,16,80.0,21.88,82.5,77.0,78.8,84.8,89.85,84.0
4,20,12,60.0,39.89,60.25,31.0,74.4,65.0,65.55,61.2
4,20,11,55.0,45.81,53.75,48.0,50.6,65.7,43.6,56.0
4,20,14,70.0,39.62,67.5,61.0,56.8,74.5,59.2,69.6
4,20,14,70.0,36.06,68.75,54.0,69.4,67.8,74.25,70.6
4,20,15,75.0,25.25,75.0,56.0,81.6,80.0,83.6,75.6
4,20,16,80.0,31.67,78.5,88.0,71.2,77.3,81.05,78.4
4,20,17,85.0,28.98,84.5,100.0,84.0,79.8,91.5,85.6
4,20,14,70.0,36.17,68.5,27.0,76.0,78.3,68.4,70.4
4,20,12,60.0,40.56,58.75,56.0,50.6,67.6,53.55,60.0
4,20,13,65.0,29.08,66.5,59.0,72.0,62.5,81.5,68.8
4,20,14,70.0,26.82,71.5,81.0,62.8,62.0,86.25,72.8
4,20,18,90.0,18.95,89.0,90.0,92.0,95.8,94.4,89.2
4,20,14,70.0,35.72,69.5,75.0,61.4,56.5,81.35,71.2
4,20,14,70.0,34.94,71.25,72.0,73.8,72.3,75.1,72.6
4,20,14,70.0,27.16,70.75,58.0,65.6,57.4,90.4,72.2
4,20,12,60.0,42.21,61.75,66.0,58.8,51.0,69.3,62.4
4,20,14,70.0,39.06,68.75,86.0,65.0,70.0,66.05,70.6
4,20,10,50.0,44.61,49.75,33.0,48.0,58.0,47.35,49.8
4,20,14,70.0,36.51,67.75,56.0,72.0,71.7,70.25,69.8
4,20,13,65.0,38.31,63.75,33.0,81.4,77.8,62.7,66.6
4,20,14,70.0,27.27,70.5,91.0,58.2,51.9,91.05,72.0
4,20,14,70.0,35.84,69.25,53.0,70.2,71.5,72.35,71.0
4,20,14,70.0,38.84,69.25,56.0,67.6,54.7,80.85,71.0
4,20,17,85.0,21.42,83.5,87.0,92.4,88.1,92.2,84.8
4,20,14,70.0,28.06,68.75,57.0,63.6,77.2,71.05,70.6
4,20,15,75.0,33.7,74.0,68.0,84.4,86.7,71.05,74.8
4,20,13,65.0,37.08,66.5,100.0,52.6,41.8,84.95,68.8
4,20,14,70.0,35.95,69.0,60.0,68.6,77.1,66.8,70.8
4,20,13,65.0,37.97,64.5,71.0,61.0,69.0,63.7,67.2
4,20,13,65.0,32.86,64.75,67.0,62.4,73.7,62.9,67.4
4,20,16,80.0,27.12,77.5,84.0,63.4,73.8,82.25,77.6
4,20,15,75.0,35.46,76.75,83.0,72.0,60.8,87.85,77.0
4,20,13,65.0,30.65,63.0,50.0,57.4,79.6,58.75,66.0
4,20,14,70.0,27.16,70.75,51.0,71.2,79.1,75.0,72.2
4,20,14,70.0,27.95,69.0,58.0,82.8,88.3,67.95,70.8
4,20,16,80.0,23.67,78.5,96.0,76.6,83.6,83.25,78.4
4,20,14,70.0,28.4,68.0,78.0,64.0,62.9,80.55,70.0
4,20,16,80.0,33.44,81.25,47.0,97.8,94.2,76.9,83.0
4,20,16,80.0,30.89,80.25,77.0,80.2,80.2,84.4,82.2
4,20,13,65.0,29.19,66.25,67.0,58.4,58.1,80.5,68.6
4,20,16,80.0,23.79,78.25,76.0,85.2,92.2,79.2,78.2
4,20,10,50.0,44.05,51.0,67.0,51.6,60.2,47.25,53.8
4,20,13,65.0,38.65,63.0,46.0,74.2,78.4,58.55,66.0
4,20,15,75.0,33.02,75.5,73.0,79.8,74.3,81.75,76.0
4,20,13,65.0,37.3,66.0,73.0,60.8,55.9,76.3,68.4
4,20,13,65.0,36.74,67.25,67.0,66.0,74.0,65.55,69.4
4,20,16,80.0,30.77,80.5,81.0,82.0,85.6,80.85,82.4
4,20,13,65.0,29.86,64.75,69.0,76.6,71.8,72.3,67.4
4,20,14,70.0,35.84,69.25,76.0,60.6,61.6,76.65,71.0
4,20,14,70.0,27.95,69.0,27.0,78.2,91.7,65.15,70.8
4,20,16,80.0,31.34,79.25,90.0,84.8,69.1,92.45,79.0
4,20,12,60.0,36.01,57.75,66.0,57.0,68.8,54.45,59.2
4,20,14,70.0,34.6,72.0,77.0,70.6,72.4,75.1,73.2
4,20,12,60.0,31.1,62.0,75.0,51.8,68.3,63.65,62.6
4,20,15,75.0,33.02,75.5,61.0,76.2,73.8,81.6,76.0
4,20,13,65.0,38.76,62.75,91.0,40.4,43.2,74.95,65.8
4,20,13,65.0,41.2,64.0,57.0,53.4,63.0,62.1,66.8
4,20,14,70.0,37.6,72.0,55.0,80.4,92.9,58.4,73.2
4,20,15,75.0,26.15,73.0,98.0,58.8,54.9,92.45,74.0
4,20,13,65.0,39.96,66.75,50.0,72.6,88.0,52.15,69.0
4,20,15,75.0,36.81,73.75,100.0,48.4,52.8,82.3,74.6
4,20,14,70.0,39.62,67.5,55.0,58.0,72.0,61.75,69.6
4,20,12,60.0,34.66,60.75,88.0,58.6,47.6,75.55,61.6
4,20,13,65.0,32.19,66.25,77.0,59.2,39.2,91.35,68.6
4,20,16,80.0,31.45,79.0,47.0,88.4,97.7,72.0,78.8
4,20,14,70.0,36.51,67.75,92.0,54.8,65.3,69.15,69.8
4,20,12,60.0,39.44,61.25,60.0,70.6,61.2,67.95,62.0
4,20,11,55.0,45.7,54.0,41.0,52.4,72.7,39.2,56.2
4,20,11,55.0,35.15,53.0,63.0,47.8,57.3,57.75,55.4
4,20,13,65.0,29.19,66.25,88.0,58.0,58.9,78.95,68.6
4,20,15,75.0,33.25,75.0,59.0,78.4,81.5,75.4,75.6
4,20,15,75.0,28.48,74.5,83.0,79.4,68.7,86.15,75.2
4,20,13,65.0,30.31,63.75,55.0,68.2,81.1,61.55,66.6
4,20,15,75.0,33.48,74.5,78.0,62.6,57.3,88.7,75.2
4,20,14,70.0,26.49,72.25,55.0,64.8,65.8,85.95,73.4
4,20,12,60.0,40.11,59.75,50.0,56.8,61.7,61.75,60.8
4,20,15,75.0,34.26,72.75,96.0,43.2,48.2,87.1,73.8
4,20,14,70.0,27.95,69.0,62.0,56.8,69.2,75.7,70.8
4,20,12,60.0,40.22,59.5,57.0,45.2,45.9,70.4,60.6
4,20,12,60.0,40.22,59.5,34.0,63.4,53.6,70.25,60.6
4,20,14,70.0,35.27,70.5,50.0,86.4,76.2,75.2,72.0
4,20,14,70.0,35.61,69.75,40.0,88.8,76.5,74.85,71.4
4,20,15,75.0,34.26,72.75,63.0,69.0,73.6,75.4,73.8
4,20,15,75.0,33.48,74.5,91.0,73.6,69.8,81.35,75.2
4,20,16,80.0,26.45,79.0,80.0,86.4,91.0,77.5,78.8
4,20,12,60.0,32.0,60.0,85.0,46.6,43.0,78.8,61.0
4,20,14,70.0,38.95,69.0,74.0,66.8,59.8,75.5,70.8
4,20,16,80.0,31.56,78.75,78.0,79.4,77.0,84.35,78.6
4,20,12,60.0,35.0,60.0,65.0,63.4,41.5,81.45,61.0
4,20,18,90.0,26.84,89.25,79.0,92.2,96.7,88.55,89.4
4,20,12,60.0,35.34,59.25,48.0,69.6,60.6,67.5,60.4
4,20,13,65.0,32.19,66.25,56.0,54.6,68.5,67.6,68.6
4,20,16,80.0,23.56,78.75,63.0,87.6,84.7,87.1,78.6
4,20,12,60.0,38.88,62.5,73.0,62.2,61.7,66.65,65.6
4,20,12,60.0,42.89,60.25,57.0,51.8,46.1,69.25,61.2
4,20,16,80.0,34.56,78.75,77.0,71.6,67.0,86.15,78.6
4,20,13,65.0,32.3,66.0,54.0,65.2,49.8,85.1,68.4
4,20,14,70.0,27.39,70.25,65.0,65.8,55.4,91.0,71.8
4,20,16,80.0,26.9,78.0,100.0,54.8,53.1,96.45,78.0
4,20,11,55.0,46.04,53.25,54.0,71.0,73.5,42.1,55.6
4,20,15,75.0,34.04,73.25,65.0,71.2,89.8,63.85,74.2
4,20,13,65.0,30.42,63.5,44.0,54.6,67.1,68.9,66.4
4,20,13,65.0,33.54,63.25,53.0,61.8,67.2,66.1,66.2
4,20,13,65.0,39.96,66.75,43.0,67.0,85.8,52.6,69.0
4,20,14,70.0,34.94,71.25,93.0,71.4,62.7,81.25,72.6
4,20,15,75.0,35.57,76.5,83.0,71.2,73.0,77.55,76.8
4,20,16,80.0,34.23,79.5,93.0,66.4,80.6,74.45,79.2
4,20,14,70.0,38.72,69.5,34.0,85.6,82.1,65.35,71.2
4,20,14,70.0,27.84,69.25,41.0,83.2,93.4,65.05,71.0
4,20,13,65.0,33.42,63.5,36.0,76.0,61.1,75.95,66.4
4,20,11,55.0,42.02,55.5,27.0,68.2,62.6,58.5,57.4
4,20,13,65.0,30.76,62.75,53.0,74.4,66.5,73.4,65.8
4,20,16,80.0,31.67,78.5,96.0,60.8,55.5,95.15,78.4
4,20,11,55.0,42.36,54.75,34.0,61.8,59.3,57.9,56.8
4,20,12,60.0,43.9,58.0,27.0,52.4,56.2,59.05,59.4
4,20,14,70.0,35.16,70.75,69.0,88.0,78.1,73.8,72.2
4,20,12,60.0,34.21,61.75,41.0,75.4,84.3,54.45,62.4
4,20,15,75.0,25.14,75.25,71.0,71.4,63.9,93.35,75.8
4,20,14,70.0,35.27,70.5,60.0,61.8,55.1,84.7,72.0
4,20,13,65.0,37.75,65.0,27.0,79.4,77.5,64.55,67.6
4,20,15,75.0,37.26,72.75,63.0,84.2,84.3,67.15,73.8
4,20,16,80.0,32.88,82.5,69.0,83.4,96.5,72.15,84.0
4,20,15,75.0,35.24,77.25,69.0,84.0,94.0,66.15,77.4
4,20,13,65.0,38.76,62.75,41.0,53.0,61.5,65.85,65.8
4,20,13,65.0,37.86,64.75,74.0,62.0,58.3,72.75,67.4
4,20,14,70.0,29.71,71.75,54.0,81.6,93.7,63.75,73.0
4,20,12,60.0,43.67,58.5,65.0,54.8,41.9,70.4,59.8
4,20,14,70.0,37.38,72.5,92.0,75.0,77.1,68.8,73.6
4,20,12,60.0,41.88,62.5,64.0,44.8,56.2,62.5,65.6
4,20,15,75.0,24.91,75.75,45.0,80.8,83.1,82.5,76.2
4,20,15,75.0,28.25,75.0,74.0,68.2,68.5,84.3,75.6
4,20,12,60.0,40.45,59.0,57.0,43.6,53.3,63.3,60.2
4,20,13,65.0,33.2,64.0,68.0,47.8,65.6,64.05,66.8
4,20,14,70.0,31.51,67.75,83.0,64.4,71.0,69.65,69.8
4,20,13,65.0,29.64,65.25,82.0,51.8,61.6,73.75,67.8
4,20,13,65.0,38.42,63.5,94.0,42.6,54.3,67.8,66.4
4,20,14,70.0,36.51,67.75,63.0,70.6,71.5,69.75,69.8
4,20,12,60.0,32.79,58.25,43.0,51.6,52.3,71.7,59.6
4,20,14,70.0,36.62,67.5,54.0,61.6,73.0,66.0,69.6
4,20,13,65.0,40.52,65.5,61.0,54.4,46.7,77.5,68.0
4,20,13,65.0,29.75,65.0,27.0,76.6,74.5,72.15,67.6
4,20,14,70.0,27.39,70.25,53.0,83.2,67.2,86.95,71.8
4,20,15,75.0,26.15,73.0,49.0,85.4,87.9,75.55,74.0
4,20,15,75.0,33.25,75.0,62.0,78.0,79.2,77.0,75.6
4,20,12,60.0,32.34,59.25,69.0,63.2,60.8,68.75,60.4
4,20,14,70.0,38.61,69.75,72.0,69.2,71.4,68.2,71.4
4,20,14,70.0,39.51,67.75,67.0,53.8,57.4,72.1,69.8
4,20,16,80.0,22.32,81.5,74.0,88.8,80.4,94.7,83.2
4,20,13,65.0,37.97,64.5,27.0,79.4,75.2,65.6,67.2
4,20,16,80.0,30.89,80.25,63.0,89.0,86.3,82.55,82.2
4,20,15,75.0,37.04,73.25,60.0,71.6,72.3,74.05,74.2
4,20,15,75.0,25.7,74.0,92.0,62.0,67.4,85.2,74.8
4,20,16,80.0,23.67,78.5,88.0,75.2,82.8,83.8,78.4
4,20,15,75.0,34.15,73.0,60.0,84.8,82.5,73.25,74.0
4,20,14,70.0,36.62,67.5,69.0,70.6,88.1,55.95,69.6
4,20,12,60.0,35.22,59.5,65.0,55.2,49.6,71.95,60.6
4,20,13,65.0,38.31,63.75,76.0,56.6,56.3,71.2,66.6
4,20,15,75.0,36.48,74.5,92.0,63.0,80.0,66.25,75.2
4,20,16,80.0,30.66,80.75,95.0,69.2,65.8,92.85,82.6
4,20,11,55.0,41.24,57.25,60.0,45.4,63.4,52.95,58.8
4,20,16,80.0,31.45,79.0,65.0,81.0,93.6,72.5,78.8
4,20,14,70.0,34.94,71.25,75.0,75.8,75.0,73.4,72.6
4,20,14,70.0,35.84,69.25,95.0,48.0,54.3,78.2,71.0
4,20,13,65.0,37.52,65.5,76.0,60.8,56.1,75.25,68.0
4,20,15,75.0,28.02,75.5,61.0,74.6,93.7,67.35,76.0
4,20,15,75.0,25.81,73.75,48.0,71.0,65.9,90.2,74.6
4,20,14,70.0,37.71,71.75,96.0,48.0,65.5,69.15,73.0
4,20,14,70.0,39.4,68.0,67.0,78.6,66.3,72.35,70.0
4,20,10,50.0,47.05,51.0,89.0,33.2,33.4,58.55,53.8
4,20,13,65.0,38.54,63.25,47.0,76.4,62.3,72.3,66.2
4,20,9,45.0,47.31,43.75,43.0,50.8,55.9,40.1,45.0
4,20,14,70.0,35.72,69.5,52.0,61.8,69.9,71.7,71.2
4,20,13,65.0,37.19,66.25,64.0,66.8,71.4,66.4,68.6
4,20,16,80.0,31.9,78.0,80.0,73.4,63.0,92.55,78.0
4,20,15,75.0,26.15,73.0,47.0,73.2,73.0,84.05,74.0
4,20,13,65.0,38.2,64.0,82.0,47.0,53.5,70.9,66.8
4,20,12,60.0,32.22,59.5,54.0,75.4,72.6,63.75,60.6
4,20,14,70.0,35.72,69.5,58.0,73.4,59.4,83.05,71.2
4,20,10,50.0,47.5,50.0,27.0,57.2,73.6,34.15,53.0
4,20,14,70.0,37.82,71.5,63.0,83.6,82.4,66.55,72.8
4,20,12,60.0,33.12,57.5,97.0,46.8,54.1,65.7,59.0
4,20,13,65.0,30.09,64.25,57.0,64.4,52.5,83.9,67.0
4,20,16,80.0,31.45,79.0,79.0,69.4,67.5,89.45,78.8
4,20,13,65.0,30.65,63.0,40.0,69.6,69.2,70.8,66.0
4,20,13,65.0,29.97,64.5,45.0,71.8,75.5,68.55,67.2
4,20,15,75.0,26.26,72.75,49.0,75.8,81.2,77.8,73.8
4,20,15,75.0,33.7,74.0,65.0,80.8,81.8,74.05,74.8
4,20,13,65.0,29.75,65.0,52.0,59.6,56.8,80.5,67.6
4,20,14,70.0,39.51,67.75,76.0,68.4,78.6,59.0,69.8
4,20,11,55.0,33.91,55.75,32.0,65.6,81.2,49.2,57.6
4,20,13,65.0,40.19,66.25,65.0,55.2,66.2,63.25,68.6
4,20,14,70.0,27.61,69.75,60.0,67.6,74.5,75.75,71.4
4,20,13,65.0,31.74,67.25,65.0,64.8,60.2,78.25,69.4
4,20,16,80.0,31.45,79.0,60.0,74.6,72.7,87.5,78.8
4,20,14,70.0,35.61,69.75,100.0,56.4,47.1,86.85,71.4
4,20,16,80.0,34.56,78.75,57.0,91.6,86.9,76.7,78.6
4,20,15,75.0,28.81,73.75,41.0,78.8,85.1,73.4,74.6
4,20,16,80.0,31.67,78.5,97.0,62.6,56.4,94.9,78.4
4,20,15,75.0,24.46,76.75,76.0,74.2,62.1,97.7,77.0
4,20,16,80.0,23.79,78.25,58.0,86.4,86.5,84.75,78.2
4,20,14,70.0,35.95,69.0,30.0,80.4,95.1,56.95,70.8
